"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","RENTGRS","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","RACNUM"
2021,202101,632514,2021000482926,46.0,2021006325141,810,330225,1,5500,185600,2,54.0,33,1,100,1
2021,202101,632520,2021000483210,66.0,2021006325201,810,330425,1,1810,14000,1,66.0,76,2,200,1
2021,202101,632530,2021000483532,105.0,2021006325301,810,330325,1,3670,564000,1,105.0,34,1,100,1
2021,202101,632530,2021000483532,105.0,2021006325301,810,330325,1,3670,564000,2,116.0,35,1,100,1
2021,202101,632530,2021000483532,105.0,2021006325301,810,330325,1,3670,564000,3,109.0,3,1,100,1
2021,202101,632530,2021000483532,105.0,2021006325301,810,330325,1,3670,564000,4,110.0,0,1,100,1
2021,202101,632544,2021000484440,129.0,2021006325441,810,330325,1,2710,25000,1,129.0,59,1,100,1
2021,202101,632544,2021000484440,129.0,2021006325441,810,330325,1,2710,25000,2,156.0,12,8,845,2
2021,202101,632544,2021000484440,129.0,2021006325441,810,330325,1,2710,25000,3,146.0,2,9,904,3
2021,202101,632567,2021000485909,43.0,2021006325671,810,330225,1,2190,68000,1,43.0,23,1,100,1
2021,202101,632567,2021000485909,43.0,2021006325671,810,330225,1,2190,68000,2,43.0,24,1,100,1
2021,202101,632571,2021000485976,81.0,2021006325711,810,330425,1,0,295300,1,80.0,75,2,200,1
2021,202101,632571,2021000485976,81.0,2021006325711,810,330425,1,0,295300,2,100.0,36,2,200,1
2021,202101,632571,2021000485976,81.0,2021006325711,810,330425,1,0,295300,3,127.0,32,2,200,1
2021,202101,632572,2021000485991,32.0,2021006325721,810,330225,1,2663,71500,1,32.0,26,4,400,1
2021,202101,632572,2021000485991,32.0,2021006325721,810,330225,1,2663,71500,2,72.0,24,6,620,1
2021,202101,632596,2021000487706,155.0,2021006325961,810,330125,1,1740,400,1,156.0,23,1,100,1
2021,202101,632600,2021000487862,89.0,2021006326001,810,330425,1,0,239000,1,89.0,42,1,100,1
2021,202101,632600,2021000487862,89.0,2021006326001,810,330425,1,0,239000,2,74.0,43,1,100,1
2021,202101,632618,2021000489084,55.0,2021006326181,810,330125,1,1620,50000,1,55.0,27,1,100,1
2021,202101,632636,2021000490037,46.0,2021006326361,810,330425,1,2700,229400,1,46.0,31,1,100,1
2021,202101,632636,2021000490037,46.0,2021006326361,810,330425,1,2700,229400,2,62.0,37,1,100,1
2021,202101,632636,2021000490037,46.0,2021006326361,810,330425,1,2700,229400,3,65.0,38,1,100,1
2021,202101,632636,2021000490037,46.0,2021006326361,810,330425,1,2700,229400,4,66.0,37,1,100,1
2021,202101,632636,2021000490037,46.0,2021006326361,810,330425,1,2700,229400,5,65.0,41,1,100,1
2021,202101,632637,2021000490088,69.0,2021006326371,810,330325,1,1170,30000,1,69.0,45,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,1,61.0,35,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,2,72.0,39,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,3,89.0,13,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,4,56.0,10,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,5,90.0,8,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,6,55.0,5,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,7,70.0,3,1,100,1
2021,202101,632664,2021000491522,60.0,2021006326641,810,330125,1,0,38200,8,69.0,1,1,100,1
2021,202101,632667,2021000491682,64.0,2021006326671,810,330525,1,0,712000,1,64.0,67,1,100,1
2021,202101,632673,2021000491996,71.0,2021006326731,810,330325,1,0,72600,1,71.0,50,1,100,1
2021,202101,632673,2021000491996,71.0,2021006326731,810,330325,1,0,72600,2,48.0,60,1,100,1
2021,202101,632688,2021000492552,47.0,2021006326881,810,330325,1,1920,6400,1,47.0,63,1,100,1
2021,202101,632690,2021000492565,90.0,2021006326901,810,330225,1,1260,58030,1,90.0,52,8,845,2
2021,202101,632692,2021000492852,66.0,2021006326921,810,330425,1,0,61000,1,66.0,50,2,200,1
2021,202101,632694,2021000492861,196.0,2021006326941,810,330125,1,1920,37400,1,196.0,33,1,100,1
2021,202101,632694,2021000492861,196.0,2021006326941,810,330125,1,1920,37400,2,205.0,33,1,100,1
2021,202101,632698,2021000493034,176.0,2021006326981,810,330125,1,2740,0,1,176.0,29,7,700,1
2021,202101,632731,2021000495014,43.0,2021006327311,810,330525,1,1420,104800,1,42.0,73,1,100,1
2021,202101,632742,2021000495639,101.0,2021006327421,810,330125,1,260,10800,1,100.0,69,4,400,1
2021,202101,632753,2021000496226,35.0,2021006327531,810,330225,1,3680,246000,1,35.0,31,1,100,1
2021,202101,632766,2021000496591,53.0,2021006327661,810,330525,1,0,83500,1,53.0,29,1,100,1
2021,202101,632766,2021000496591,53.0,2021006327661,810,330525,1,0,83500,2,49.0,29,1,100,1
2021,202101,632783,2021000497340,116.0,2021006327831,810,330225,1,5570,480000,1,115.0,27,1,100,1
2021,202101,632783,2021000497340,116.0,2021006327831,810,330225,1,5570,480000,2,140.0,23,8,826,2
2021,202101,632784,2021000497387,82.0,2021006327841,810,330225,1,2530,15000,1,82.0,63,1,100,1
2021,202101,632794,2021000497815,46.0,2021006327941,810,330225,1,0,297300,1,46.0,30,1,100,1
2021,202101,632794,2021000497815,46.0,2021006327941,810,330225,1,0,297300,2,78.0,30,8,826,2
2021,202101,632799,2021000498294,60.0,2021006327991,810,330325,1,270,11900,1,60.0,74,8,826,2
2021,202101,632800,2021000498308,87.0,2021006328001,810,330425,1,140,6000,1,87.0,68,4,400,1
2021,202101,632805,2021000498571,33.0,2021006328051,810,330125,1,2742,105400,1,34.0,36,9,905,3
2021,202101,632835,2021000500349,103.0,2021006328351,810,330225,1,0,628000,1,104.0,54,1,100,1
2021,202101,632835,2021000500349,103.0,2021006328351,810,330225,1,0,628000,2,95.0,8,1,100,1
2021,202101,632836,2021000500350,90.0,2021006328361,810,330525,1,0,83000,1,89.0,82,2,200,1
2021,202101,632836,2021000500350,90.0,2021006328361,810,330525,1,0,83000,2,98.0,65,2,200,1
2021,202101,632840,2021000500608,254.0,2021006328401,810,330125,1,3590,0,1,254.0,21,4,400,1
2021,202101,632846,2021000500921,129.0,2021006328461,810,330425,1,320,91800,1,129.0,66,2,200,1
2021,202101,632846,2021000500921,129.0,2021006328461,810,330425,1,320,91800,2,189.0,32,8,845,2
2021,202101,632846,2021000500921,129.0,2021006328461,810,330425,1,320,91800,3,116.0,81,2,200,1
2021,202101,632846,2021000500921,129.0,2021006328461,810,330425,1,320,91800,4,117.0,81,2,200,1
2021,202101,632850,2021000501231,54.0,2021006328501,810,330225,1,0,826000,1,55.0,68,1,100,1
2021,202101,632850,2021000501231,54.0,2021006328501,810,330225,1,0,826000,2,47.0,68,1,100,1
2021,202101,632856,2021000501465,39.0,2021006328561,810,330225,1,0,120000,1,39.0,64,1,100,1
2021,202101,632856,2021000501465,39.0,2021006328561,810,330225,1,0,120000,2,37.0,61,1,100,1
2021,202101,632863,2021000501694,91.0,2021006328631,810,330125,1,2290,308000,1,90.0,30,6,610,1
2021,202101,632863,2021000501694,91.0,2021006328631,810,330125,1,2290,308000,2,79.0,30,6,610,1
2021,202101,632895,2021000503024,63.0,2021006328951,810,330225,1,1640,75000,1,63.0,32,1,100,1
2021,202101,632903,2021000503326,164.0,2021006329031,810,330325,1,0,440000,1,165.0,31,1,100,1
2021,202101,632903,2021000503326,164.0,2021006329031,810,330325,1,0,440000,2,151.0,32,1,100,1
2021,202101,632903,2021000503326,164.0,2021006329031,810,330325,1,0,440000,3,189.0,0,1,100,1
2021,202101,632918,2021000503916,42.0,2021006329181,810,330525,1,0,342000,1,42.0,51,1,100,1
2021,202101,632918,2021000503916,42.0,2021006329181,810,330525,1,0,342000,2,58.0,52,1,100,1
2021,202101,632918,2021000503916,42.0,2021006329181,810,330525,1,0,342000,3,55.0,16,1,100,1
2021,202101,632934,2021000504594,91.0,2021006329341,810,330525,1,0,58400,1,91.0,52,1,100,1
2021,202101,632934,2021000504594,91.0,2021006329341,810,330525,1,0,58400,2,86.0,81,1,100,1
2021,202101,632936,2021000504600,109.0,2021006329361,810,330425,1,0,43000,1,109.0,48,7,700,1
2021,202101,632938,2021000504656,105.0,2021006329381,810,330225,1,1170,10400,1,106.0,77,1,100,1
2021,202101,632939,2021000504695,86.0,2021006329391,810,330525,1,1310,85800,1,85.0,27,1,100,1
2021,202101,632939,2021000504695,86.0,2021006329391,810,330525,1,1310,85800,2,95.0,26,1,100,1
2021,202101,632941,2021000504846,50.0,2021006329411,810,330225,1,1300,144700,1,50.0,25,1,100,1
2021,202101,632941,2021000504846,50.0,2021006329411,810,330225,1,1300,144700,2,50.0,26,1,100,1
2021,202101,632946,2021000505374,320.0,2021006329461,810,330125,1,5552,4000,1,320.0,27,1,100,1
2021,202101,632968,2021000506560,130.0,2021006329681,810,330425,1,1580,61600,1,130.0,29,8,845,2
2021,202101,632968,2021000506560,130.0,2021006329681,810,330425,1,1580,61600,2,100.0,33,8,845,2
2021,202101,632968,2021000506560,130.0,2021006329681,810,330425,1,1580,61600,3,67.0,6,8,845,2
2021,202101,632968,2021000506560,130.0,2021006329681,810,330425,1,1580,61600,4,90.0,2,8,845,2
2021,202101,632996,2021000507570,69.0,2021006329961,810,330325,1,630,59000,1,69.0,29,1,100,1
2021,202101,633029,2021000509425,47.0,2021006330291,810,330225,1,0,136500,1,47.0,62,1,100,1
2021,202101,633029,2021000509425,47.0,2021006330291,810,330225,1,0,136500,2,41.0,65,1,100,1
2021,202101,633029,2021000509425,47.0,2021006330291,810,330225,1,0,136500,3,49.0,26,1,100,1
2021,202101,633031,2021000509456,88.0,2021006330311,810,330225,1,250,17030,1,88.0,44,2,200,1
2021,202101,633031,2021000509456,88.0,2021006330311,810,330225,1,250,17030,2,69.0,23,2,200,1
2021,202101,633031,2021000509456,88.0,2021006330311,810,330225,1,250,17030,3,76.0,14,2,200,1
2021,202101,633031,2021000509456,88.0,2021006330311,810,330225,1,250,17030,4,69.0,6,2,200,1
2021,202101,633031,2021000509456,88.0,2021006330311,810,330225,1,250,17030,5,118.0,0,2,200,1
2021,202101,633045,2021000509970,133.0,2021006330451,810,330325,1,3893,100000,1,132.0,32,1,100,1
2021,202101,633047,2021000510053,37.0,2021006330471,810,330325,1,0,120600,1,37.0,67,1,100,1
2021,202101,633047,2021000510053,37.0,2021006330471,810,330325,1,0,120600,2,50.0,33,1,100,1
2021,202101,633064,2021000510870,327.0,2021006330641,810,330325,1,0,50000,1,326.0,58,1,100,1
2021,202101,633096,2021000512524,54.0,2021006330961,810,330225,1,3430,115000,1,54.0,29,1,100,1
2021,202101,633096,2021000512524,54.0,2021006330961,810,330225,1,3430,115000,2,57.0,28,1,100,1
2021,202101,633138,2021000514942,111.0,2021006331381,810,330525,1,2860,170000,1,111.0,32,1,100,1
2021,202101,633138,2021000514942,111.0,2021006331381,810,330525,1,2860,170000,2,151.0,42,1,100,1
2021,202101,633151,2021000515762,58.0,2021006331511,810,330125,1,1850,0,1,58.0,30,1,100,1
2021,202101,633168,2021000516454,101.0,2021006331681,810,330525,1,1930,79000,1,101.0,95,1,100,1
2021,202101,633168,2021000516454,101.0,2021006331681,810,330525,1,1930,79000,2,102.0,65,1,100,1
2021,202101,633168,2021000516454,101.0,2021006331681,810,330525,1,1930,79000,3,110.0,28,1,100,1
2021,202101,633178,2021000517003,115.0,2021006331781,810,330225,1,1700,88800,1,115.0,52,8,826,2
2021,202101,633178,2021000517003,115.0,2021006331781,810,330225,1,1700,88800,2,158.0,23,8,826,2
2021,202101,633178,2021000517003,115.0,2021006331781,810,330225,1,1700,88800,3,181.0,45,8,826,2
2021,202101,633207,2021000518079,62.0,2021006332071,810,330425,1,0,171800,1,62.0,77,2,200,1
2021,202101,633208,2021000518176,61.0,2021006332081,810,330325,1,2799,96000,1,61.0,22,1,100,1
2021,202101,633208,2021000518176,61.0,2021006332081,810,330325,1,2799,96000,2,61.0,23,1,100,1
2021,202101,633209,2021000518200,123.0,2021006332091,810,330125,1,1650,85000,1,123.0,27,1,100,1
2021,202101,633210,2021000518230,145.0,2021006332101,810,330225,1,1100,2200,1,144.0,56,7,700,1
2021,202101,633210,2021000518230,145.0,2021006332101,810,330225,1,1100,2200,2,111.0,80,7,700,1
2021,202101,633218,2021000518552,39.0,2021006332181,810,330525,1,2770,143000,1,38.0,29,1,100,1
2021,202101,633218,2021000518552,39.0,2021006332181,810,330525,1,2770,143000,2,43.0,28,1,100,1
2021,202101,633218,2021000518552,39.0,2021006332181,810,330525,1,2770,143000,3,28.0,23,1,100,1
2021,202101,633243,2021000520072,85.0,2021006332431,810,330225,1,0,0,1,86.0,38,1,100,1
2021,202101,633246,2021000520235,71.0,2021006332461,810,330425,1,0,20000,1,70.0,61,2,200,1
2021,202101,633258,2021000520989,61.0,2021006332581,810,330525,1,0,221000,1,61.0,45,1,100,1
2021,202101,633258,2021000520989,61.0,2021006332581,810,330525,1,0,221000,2,56.0,48,1,100,1
2021,202101,633258,2021000520989,61.0,2021006332581,810,330525,1,0,221000,3,59.0,7,1,100,1
2021,202101,633258,2021000520989,61.0,2021006332581,810,330525,1,0,221000,4,68.0,3,1,100,1
2021,202101,633260,2021000521036,334.0,2021006332601,810,330225,1,2240,45100,1,334.0,28,8,826,2
2021,202101,633260,2021000521036,334.0,2021006332601,810,330225,1,2240,45100,2,257.0,29,8,826,2
2021,202101,633260,2021000521036,334.0,2021006332601,810,330225,1,2240,45100,3,317.0,4,8,826,2
2021,202101,633276,2021000521997,78.0,2021006332761,810,330325,1,0,446400,1,78.0,58,2,200,1
2021,202101,633276,2021000521997,78.0,2021006332761,810,330325,1,0,446400,2,55.0,57,2,200,1
2021,202101,633276,2021000521997,78.0,2021006332761,810,330325,1,0,446400,3,70.0,23,2,200,1
2021,202101,633276,2021000521997,78.0,2021006332761,810,330325,1,0,446400,4,56.0,21,2,200,1
2021,202101,633301,2021000523642,70.0,2021006333011,810,330225,1,5749,310000,1,70.0,48,1,100,1
2021,202101,633301,2021000523642,70.0,2021006333011,810,330225,1,5749,310000,2,90.0,52,1,100,1
2021,202101,633301,2021000523642,70.0,2021006333011,810,330225,1,5749,310000,3,90.0,51,1,100,1
2021,202101,633306,2021000524105,236.0,2021006333061,810,330225,1,1200,59300,1,236.0,75,1,100,1
2021,202101,633336,2021000525477,80.0,2021006333361,810,330225,1,1180,16800,1,81.0,56,4,400,1
2021,202101,633341,2021000525564,72.0,2021006333411,810,330225,1,0,209030,1,73.0,57,1,100,1
2021,202101,633341,2021000525564,72.0,2021006333411,810,330225,1,0,209030,2,73.0,59,1,100,1
2021,202101,633344,2021000525759,144.0,2021006333441,810,330325,1,0,142000,1,144.0,59,1,100,1
2021,202101,633344,2021000525759,144.0,2021006333441,810,330325,1,0,142000,2,79.0,52,6,600,1
2021,202101,633344,2021000525759,144.0,2021006333441,810,330325,1,0,142000,3,160.0,35,1,100,1
2021,202101,633344,2021000525759,144.0,2021006333441,810,330325,1,0,142000,4,166.0,49,1,100,1
2021,202101,633344,2021000525759,144.0,2021006333441,810,330325,1,0,142000,5,182.0,14,7,700,1
2021,202101,633351,2021000526144,48.0,2021006333511,810,330325,1,1400,38400,1,48.0,76,1,100,1
2021,202101,633351,2021000526144,48.0,2021006333511,810,330325,1,1400,38400,2,70.0,43,1,100,1
2021,202101,633363,2021000526559,203.0,2021006333631,810,330125,1,0,33700,1,203.0,73,1,100,1
2021,202101,633372,2021000527133,131.0,2021006333721,810,330425,1,2060,51900,1,132.0,62,2,200,1
2021,202101,633372,2021000527133,131.0,2021006333721,810,330425,1,2060,51900,2,112.0,53,2,200,1
2021,202101,633380,2021000527480,142.0,2021006333801,810,330525,1,0,676830,1,142.0,64,1,100,1
2021,202101,633380,2021000527480,142.0,2021006333801,810,330525,1,0,676830,2,124.0,55,1,100,1
2021,202101,633380,2021000527480,142.0,2021006333801,810,330525,1,0,676830,3,126.0,25,1,100,1
2021,202101,633380,2021000527480,142.0,2021006333801,810,330525,1,0,676830,4,81.0,23,1,100,1
2021,202101,633397,2021000528150,164.0,2021006333971,810,330325,1,0,84700,1,165.0,33,1,100,1
2021,202101,633397,2021000528150,164.0,2021006333971,810,330325,1,0,84700,2,152.0,33,1,100,1
2021,202101,633397,2021000528150,164.0,2021006333971,810,330325,1,0,84700,3,163.0,0,1,100,1
2021,202101,633417,2021000528959,187.0,2021006334171,810,330125,1,2360,122000,1,187.0,30,6,610,1
2021,202101,633417,2021000528959,187.0,2021006334171,810,330125,1,2360,122000,2,209.0,28,6,610,1
2021,202101,633430,2021000529260,55.0,2021006334301,810,330525,1,0,124400,1,55.0,55,1,100,1
2021,202101,633430,2021000529260,55.0,2021006334301,810,330525,1,0,124400,2,65.0,16,1,100,1
2021,202101,633430,2021000529260,55.0,2021006334301,810,330525,1,0,124400,3,58.0,22,2,200,1
2021,202101,633430,2021000529260,55.0,2021006334301,810,330525,1,0,124400,4,34.0,22,1,100,1
2021,202101,633436,2021000529527,32.0,2021006334361,810,330525,1,0,268800,1,33.0,74,1,100,1
2021,202101,633436,2021000529527,32.0,2021006334361,810,330525,1,0,268800,2,27.0,72,1,100,1
2021,202101,633445,2021000529971,199.0,2021006334451,810,330425,1,1830,16200,1,199.0,80,7,700,1
2021,202101,633464,2021000530762,83.0,2021006334641,810,330525,1,0,0,1,83.0,89,1,100,1
2021,202101,633474,2021000531116,59.0,2021006334741,810,330225,1,0,211700,1,59.0,45,1,100,1
2021,202101,633474,2021000531116,59.0,2021006334741,810,330225,1,0,211700,2,63.0,39,1,100,1
2021,202101,633474,2021000531116,59.0,2021006334741,810,330225,1,0,211700,3,77.0,3,1,100,1
2021,202101,633474,2021000531116,59.0,2021006334741,810,330225,1,0,211700,4,65.0,0,1,100,1
2021,202101,633475,2021000531192,157.0,2021006334751,810,330225,1,5670,70000,1,158.0,64,1,100,1
2021,202101,633475,2021000531192,157.0,2021006334751,810,330225,1,5670,70000,2,208.0,17,1,100,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,1,72.0,52,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,2,69.0,53,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,3,69.0,50,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,4,60.0,40,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,5,59.0,77,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,6,57.0,74,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,7,49.0,12,4,400,1
2021,202101,633487,2021000531988,72.0,2021006334871,810,330125,1,0,275200,8,52.0,3,4,400,1
2021,202101,633525,2021000533739,90.0,2021006335251,810,330225,1,2610,45000,1,91.0,23,2,200,1
2021,202101,633525,2021000533739,90.0,2021006335251,810,330225,1,2610,45000,2,120.0,22,8,801,2
2021,202101,633529,2021000533954,81.0,2021006335291,810,330425,1,0,0,1,81.0,61,8,845,2
2021,202101,633541,2021000534369,36.0,2021006335411,810,330325,1,4140,105700,1,35.0,22,1,100,1
2021,202101,633541,2021000534369,36.0,2021006335411,810,330325,1,4140,105700,2,37.0,22,1,100,1
2021,202101,633541,2021000534369,36.0,2021006335411,810,330325,1,4140,105700,3,37.0,23,1,100,1
2021,202101,633541,2021000534369,36.0,2021006335411,810,330325,1,4140,105700,4,35.0,22,1,100,1
2021,202101,633543,2021000534477,102.0,2021006335431,810,330325,1,3490,135000,1,103.0,25,1,100,1
2021,202101,633543,2021000534477,102.0,2021006335431,810,330325,1,3490,135000,2,93.0,24,2,200,1
2021,202101,633550,2021000534929,49.0,2021006335501,810,330225,1,5500,628000,1,48.0,58,1,100,1
2021,202101,633550,2021000534929,49.0,2021006335501,810,330225,1,5500,628000,2,46.0,58,1,100,1
2021,202101,633550,2021000534929,49.0,2021006335501,810,330225,1,5500,628000,3,83.0,14,1,100,1
2021,202101,633555,2021000535170,139.0,2021006335551,810,330225,1,2530,210000,1,139.0,36,1,100,1
2021,202101,633561,2021000535459,50.0,2021006335611,810,330225,1,0,264000,1,49.0,71,1,100,1
2021,202101,633561,2021000535459,50.0,2021006335611,810,330225,1,0,264000,2,42.0,66,1,100,1
2021,202101,633561,2021000535459,50.0,2021006335611,810,330225,1,0,264000,3,50.0,25,1,100,1
2021,202101,633583,2021000536705,130.0,2021006335831,810,330225,1,0,10000,1,130.0,63,1,100,1
2021,202101,633587,2021000536839,41.0,2021006335871,810,330125,1,1630,300000,1,41.0,44,1,100,1
2021,202101,633627,2021000538265,97.0,2021006336271,810,330325,1,0,195000,1,97.0,33,1,100,1
2021,202101,633627,2021000538265,97.0,2021006336271,810,330325,1,0,195000,2,101.0,33,1,100,1
2021,202101,633627,2021000538265,97.0,2021006336271,810,330325,1,0,195000,3,119.0,0,1,100,1
2021,202101,633637,2021000538771,133.0,2021006336371,810,330225,1,0,71000,1,134.0,87,1,100,1
2021,202101,633637,2021000538771,133.0,2021006336371,810,330225,1,0,71000,2,131.0,83,1,100,1
2021,202101,633637,2021000538771,133.0,2021006336371,810,330225,1,0,71000,3,222.0,35,1,100,1
2021,202101,633640,2021000539070,67.0,2021006336401,810,330325,1,890,9300,1,68.0,58,1,100,1
2021,202101,633640,2021000539070,67.0,2021006336401,810,330325,1,890,9300,2,43.0,22,1,100,1
2021,202101,633640,2021000539070,67.0,2021006336401,810,330325,1,890,9300,3,30.0,19,1,100,1
2021,202101,633651,2021000539353,88.0,2021006336511,810,330425,1,1380,160700,1,89.0,60,2,200,1
2021,202101,633651,2021000539353,88.0,2021006336511,810,330425,1,1380,160700,2,131.0,32,2,200,1
2021,202101,633651,2021000539353,88.0,2021006336511,810,330425,1,1380,160700,3,76.0,21,2,200,1
2021,202101,633651,2021000539353,88.0,2021006336511,810,330425,1,1380,160700,4,99.0,4,2,200,1
2021,202101,633651,2021000539353,88.0,2021006336511,810,330425,1,1380,160700,5,127.0,3,2,200,1
2021,202101,633655,2021000539460,182.0,2021006336551,810,330425,1,2360,15400,1,181.0,31,8,826,2
2021,202101,633655,2021000539460,182.0,2021006336551,810,330425,1,2360,15400,2,177.0,12,8,826,2
2021,202101,633655,2021000539460,182.0,2021006336551,810,330425,1,2360,15400,3,241.0,2,8,826,2
2021,202101,633655,2021000539460,182.0,2021006336551,810,330425,1,2360,15400,4,241.0,0,8,826,2
2021,202101,633661,2021000539842,65.0,2021006336611,810,330125,1,1740,151860,1,65.0,45,1,100,1
2021,202101,633661,2021000539842,65.0,2021006336611,810,330125,1,1740,151860,2,78.0,43,1,100,1
2021,202101,633663,2021000539961,20.0,2021006336631,810,330225,1,2520,6900,1,20.0,21,4,400,1
2021,202101,633663,2021000539961,20.0,2021006336631,810,330225,1,2520,6900,2,65.0,22,8,826,2
2021,202101,633665,2021000540007,37.0,2021006336651,810,330525,1,2050,95000,1,37.0,26,1,100,1
2021,202101,633665,2021000540007,37.0,2021006336651,810,330525,1,2050,95000,2,39.0,28,1,100,1
2021,202101,633679,2021000540608,92.0,2021006336791,810,330525,1,1930,93000,1,92.0,48,1,100,1
2021,202101,633684,2021000540983,47.0,2021006336841,810,330525,1,0,209900,1,47.0,69,2,200,1
2021,202101,633684,2021000540983,47.0,2021006336841,810,330525,1,0,209900,2,41.0,67,2,200,1
2021,202101,633686,2021000541092,64.0,2021006336861,810,330325,1,0,143000,1,63.0,87,1,100,1
2021,202101,633686,2021000541092,64.0,2021006336861,810,330325,1,0,143000,2,90.0,29,1,100,1
2021,202101,633686,2021000541092,64.0,2021006336861,810,330325,1,0,143000,3,100.0,34,1,100,1
2021,202101,633698,2021000541631,78.0,2021006336981,810,330225,1,2040,15000,1,78.0,22,7,700,1
2021,202101,633705,2021000542071,89.0,2021006337051,810,330425,1,1090,5200,1,89.0,63,2,200,1
2021,202101,633707,2021000542079,84.0,2021006337071,810,330425,1,3840,51500,1,84.0,22,1,100,1
2021,202101,633707,2021000542079,84.0,2021006337071,810,330425,1,3840,51500,2,81.0,22,1,100,1
2021,202101,633711,2021000542295,35.0,2021006337111,810,330525,1,0,73800,1,35.0,74,1,100,1
2021,202101,633711,2021000542295,35.0,2021006337111,810,330525,1,0,73800,2,33.0,67,8,826,2
2021,202101,633713,2021000542356,255.0,2021006337131,810,330325,1,3400,145000,1,256.0,25,1,100,1
2021,202101,633713,2021000542356,255.0,2021006337131,810,330325,1,3400,145000,2,157.0,24,1,100,1
2021,202101,633722,2021000542722,99.0,2021006337221,810,330225,1,0,140230,1,100.0,74,1,100,1
2021,202101,633729,2021000542943,146.0,2021006337291,810,330525,1,1660,53400,1,146.0,67,1,100,1
2021,202101,633729,2021000542943,146.0,2021006337291,810,330525,1,1660,53400,2,125.0,74,1,100,1
2021,202101,633731,2021000543037,109.0,2021006337311,810,330225,1,0,170000,1,109.0,51,1,100,1
2021,202101,633733,2021000543099,23.0,2021006337331,810,330125,1,3840,0,1,23.0,24,4,400,1
2021,202101,633733,2021000543099,23.0,2021006337331,810,330125,1,3840,0,2,21.0,21,4,400,1
2021,202101,633751,2021000544084,55.0,2021006337511,810,330225,1,0,628000,1,54.0,57,1,100,1
2021,202101,633751,2021000544084,55.0,2021006337511,810,330225,1,0,628000,2,53.0,30,1,100,1
2021,202101,633752,2021000544103,74.0,2021006337521,810,330225,1,0,628000,1,74.0,36,1,100,1
2021,202101,633757,2021000544543,81.0,2021006337571,810,330525,1,630,13000,1,81.0,48,2,200,1
2021,202101,633763,2021000544761,112.0,2021006337631,810,330525,1,1280,86000,1,112.0,42,1,100,1
2021,202101,633774,2021000545235,120.0,2021006337741,810,330225,1,0,436000,1,121.0,37,1,100,1
2021,202101,633774,2021000545235,120.0,2021006337741,810,330225,1,0,436000,2,113.0,36,1,100,1
2021,202101,633778,2021000545274,120.0,2021006337781,810,330425,1,660,34000,1,120.0,46,7,700,1
2021,202101,633778,2021000545274,120.0,2021006337781,810,330425,1,660,34000,2,123.0,48,7,700,1
2021,202101,633778,2021000545274,120.0,2021006337781,810,330425,1,660,34000,3,85.0,19,7,700,1
2021,202101,633778,2021000545274,120.0,2021006337781,810,330425,1,660,34000,4,191.0,17,7,700,1
2021,202101,633778,2021000545274,120.0,2021006337781,810,330425,1,660,34000,5,122.0,14,7,700,1
2021,202101,633789,2021000545947,38.0,2021006337891,810,330225,1,2955,125000,1,38.0,24,1,100,1
2021,202101,633789,2021000545947,38.0,2021006337891,810,330225,1,2955,125000,2,54.0,25,1,100,1
2021,202101,633795,2021000546351,26.0,2021006337951,810,330325,1,1870,19000,1,26.0,39,6,600,1
2021,202101,633795,2021000546351,26.0,2021006337951,810,330325,1,1870,19000,2,31.0,37,6,600,1
2021,202101,633796,2021000546359,79.0,2021006337961,810,330225,1,610,10000,1,79.0,53,1,100,1
2021,202101,633799,2021000546527,120.0,2021006337991,810,330425,1,0,60000,1,119.0,58,8,845,2
2021,202101,633803,2021000546645,51.0,2021006338031,810,330525,1,2870,325000,1,50.0,26,1,100,1
2021,202101,633803,2021000546645,51.0,2021006338031,810,330525,1,2870,325000,2,54.0,26,1,100,1
2021,202101,633822,2021000547649,97.0,2021006338221,810,330425,1,2080,3320,1,97.0,25,6,620,1
2021,202101,633832,2021000548223,70.0,2021006338321,810,330225,1,2375,114600,1,71.0,25,6,610,1
2021,202101,633832,2021000548223,70.0,2021006338321,810,330225,1,2375,114600,2,91.0,28,1,100,1
